id_queja,id_toma,categoria,descripcion,canal,prioridad,fecha_reporte,descripcion_limpia,largo_texto,categoria_modelo
QCE2511DA5D,T623FDA0FEC,fuga_toma,  Creo  que  tengo una fuga: cerré todo y el medidor sigue girando.,telefono,normal,2026-02-10 21:14:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q9111B35821,TA2A12750E0,fuga_calle,Fuga en la banqueta de Hidalgo. El agua no para y huele mal.,whatsapp,normal,2026-04-29 18:51:00,fuga en la banqueta de hidalgo. el agua no para y huele mal.,60,fuga_calle
Q9D8F2CABA3,T7E561E41DF,sin_agua,"No llega agua a mi domicilio desde la semana pasada, los vecinos igual.",presencial,baja,2024-07-05 00:20:00,"no llega agua a mi domicilio desde la semana pasada, los vecinos igual.",71,sin_agua
Q7F9BAB3D88,T10E8B50E63,baja_presion,"NO ALCANZA PRESIÓN PARA EL CALENTADOR, EL AGUA LLEGA SIN FUERZA.",telefono,urgente,2026-05-19 03:31:00,"no alcanza presión para el calentador, el agua llega sin fuerza.",64,baja_presion
Q62E5D58307,T363192FB18,drenaje,Se regresa el agua del drenaje hacia mi patio desde hace varios días.,whatsapp,normal,2025-04-03 17:29:00,se regresa el agua del drenaje hacia mi patio desde hace varios días.,69,drenaje
Q98203CA3DC,TD10A6EDCA0,fuga_calle,"Reporto fuga en la vialidad de Hidalgo, el agua corre hacia la esquina.",portal,normal,2026-06-20 09:17:00,"reporto fuga en la vialidad de hidalgo, el agua corre hacia la esquina.",71,fuga_calle
QA6FF40E08D,T9F3D4A99A8,sin_agua,"No llega agua a mi domicilio desde hace tres días, los vecinos igual.",portal,alta,2024-01-09 23:46:00,"no llega agua a mi domicilio desde hace tres días, los vecinos igual.",69,sin_agua
QA6A0205C59,T48829C6681,sin_agua,"No llega agua a mi domicilio desde el fin de semana, los vecinos igual.",portal,normal,2025-03-16 03:28:00,"no llega agua a mi domicilio desde el fin de semana, los vecinos igual.",71,sin_agua
QB62C2AE524,T5C22EC11B8,fuga_toma,  Hay  humedad  y agua acumulada junto al medidor de mi casa.,whatsapp,normal,2024-08-13 04:14:00,hay humedad y agua acumulada junto al medidor de mi casa.,57,fuga_toma
QA1EBAAD1FD,TA60FF3309B,calidad_agua,El agua sale turbia y con tierra desde hace tres días.,whatsapp,alta,2025-03-18 06:37:00,el agua sale turbia y con tierra desde hace tres días.,54,calidad_agua
Q8A462BC4DC,TEF3ACC364D,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,telefono,normal,2026-03-22 10:52:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q726198A4B4,TF7E0F3ADFA,sin_agua,"Sin abasto en toda la calle Independencia, nadie tiene agua.",whatsapp,normal,2026-04-28 06:31:00,"sin abasto en toda la calle independencia, nadie tiene agua.",60,sin_agua
Q816D6C2EF0,TE3814F5946,fuga_toma,La llave de banqueta gotea sin parar desde hace tres días.,telefono,urgente,2025-07-31 09:49:00,la llave de banqueta gotea sin parar desde hace tres días.,58,fuga_toma
Q094B9F4DE5,T6EBEC2B9E3,sin_agua,LLEVAMOS HACE TRES DÍAS SIN SERVICIO DE AGUA EN LA PRIVADA.,telefono,normal,2026-05-23 05:37:00,llevamos hace tres días sin servicio de agua en la privada.,59,sin_agua
Q233E4C6E6D,TFF833858D4,sin_agua,  Tercer  día  sin agua. Necesitamos saber cuándo se restablece.,portal,normal,2025-09-10 02:23:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QE9E51B70B0,TB5DCDB3D2B,baja_presion,"Baja presión en Morelos, apenas llena una cubeta en diez minutos.",portal,alta,2025-02-23 12:50:00,"baja presión en morelos, apenas llena una cubeta en diez minutos.",65,baja_presion
Q122FE61758,TF4940B0970,fuga_toma,La llave de banqueta gotea sin parar desde la semana pasada.,telefono,normal,2026-02-12 08:55:00,la llave de banqueta gotea sin parar desde la semana pasada.,60,fuga_toma
QF49462923F,T92ED6C6BBC,facturacion,Pagué en línea y el recibo sigue apareciendo como pendiente.,portal,alta,2026-04-05 06:39:00,pagué en línea y el recibo sigue apareciendo como pendiente.,60,facturacion
Q2CEAC1F67C,TCF1A6CDF80,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,telefono,normal,2025-01-11 16:02:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QD5A7ECEC2C,T350C7F0CAD,fuga_calle,"REPORTO FUGA EN LA VIALIDAD DE MATAMOROS, EL AGUA CORRE HACIA LA ESQUINA.",whatsapp,normal,2025-11-30 12:18:00,"reporto fuga en la vialidad de matamoros, el agua corre hacia la esquina.",73,fuga_calle
Q9A31C08F32,TB8E4E6CA4C,medidor,"Mi medidor está roto, el cristal quebrado y no se lee.",portal,normal,2025-10-24 03:57:00,"mi medidor está roto, el cristal quebrado y no se lee.",54,medidor
Q45419F7298,T1383BC162C,baja_presion,"Desde hace varios días el chorro sale débil, sobre todo en la mañana.",whatsapp,normal,2025-04-18 00:03:00,"desde hace varios días el chorro sale débil, sobre todo en la mañana.",69,baja_presion
Q1B04CE552B,T294140BCEC,drenaje,  El  drenaje  de 5 de Mayo está desbordado y huele muy mal.,portal,normal,2025-01-03 13:41:00,el drenaje de 5 de mayo está desbordado y huele muy mal.,56,drenaje
Q164FFE34DA,TF07D19AE17,fuga_calle,"Tiene la semana pasada brotando agua del pavimento en Reforma, ya se hizo un charco grande.",presencial,normal,2026-04-09 15:46:00,"tiene la semana pasada brotando agua del pavimento en reforma, ya se hizo un charco grande.",91,fuga_calle
Q80CE11614B,TE1CE4D9E5A,fuga_toma,La llave de banqueta gotea sin parar desde hace varios días.,whatsapp,normal,2024-04-25 20:24:00,la llave de banqueta gotea sin parar desde hace varios días.,60,fuga_toma
Q05AD3EF3A9,TCCA2F0E6D1,medidor,El medidor no marca nada aunque sí tengamos agua.,telefono,baja,2025-11-06 17:01:00,el medidor no marca nada aunque sí tengamos agua.,49,medidor
QD81A55F1E4,T4CA807AAAE,medidor,"Mi medidor está roto, el cristal quebrado y no se lee.",telefono,normal,2026-04-22 00:25:00,"mi medidor está roto, el cristal quebrado y no se lee.",54,medidor
Q7688DAFDB6,T416D725964,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",telefono,normal,2024-06-19 09:23:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
Q7036A27497,T011F73020E,sin_agua,TERCER DÍA SIN AGUA. NECESITAMOS SABER CUÁNDO SE RESTABLECE.,telefono,normal,2024-09-10 03:47:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
QAEB1D3D8BF,T0EAA0EDBAF,baja_presion,"EL AGUA LLEGA CON MUY POCA PRESIÓN, NO SUBE AL TINACO.",portal,alta,2025-05-12 02:40:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
QCC72E78990,T97A5E4F98E,drenaje,Se regresa el agua del drenaje hacia mi patio desde la semana pasada.,presencial,baja,2024-11-28 15:25:00,se regresa el agua del drenaje hacia mi patio desde la semana pasada.,69,drenaje
QF928F1E9FD,T76D2631BBE,sin_agua,Llevamos desde el lunes sin servicio de agua en la privada.,whatsapp,alta,2025-06-01 19:43:00,llevamos desde el lunes sin servicio de agua en la privada.,59,sin_agua
QF6603CB0C9,T593C7D2F36,fuga_calle,"Hay agua saliendo en la calle 5 de Mayo desde la semana pasada, se está tirando toda.",portal,normal,2024-09-10 14:26:00,"hay agua saliendo en la calle 5 de mayo desde la semana pasada, se está tirando toda.",85,fuga_calle
QFA2ECA1847,T2C69DDD554,facturacion,Me están cobrando un periodo que ya había pagado en ventanilla.,whatsapp,alta,2024-01-29 17:18:00,me están cobrando un periodo que ya había pagado en ventanilla.,63,facturacion
Q9963A299A1,TE33F90B286,fuga_calle,"Hay agua saliendo en la calle Juárez desde desde el lunes, se está tirando toda.",telefono,alta,2024-12-25 10:48:00,"hay agua saliendo en la calle juárez desde desde el lunes, se está tirando toda.",80,fuga_calle
QC5D9BB9087,TE08ACE6D71,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",telefono,normal,2025-04-10 01:00:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
QBB74667CB8,TE1CE4D9E5A,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,portal,alta,2026-04-09 02:46:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
QBC88EC738B,T294140BCEC,drenaje,"Registro de alcantarillado tapado en Zaragoza, escurre a la calle.",portal,normal,2025-10-01 07:46:00,"registro de alcantarillado tapado en zaragoza, escurre a la calle.",66,drenaje
Q978CA9FD87,TE13531501B,medidor,"SE LLEVARON EL MEDIDOR DE MI TOMA, YA NO ESTÁ EN LA CAJA.",telefono,normal,2025-03-30 18:53:00,"se llevaron el medidor de mi toma, ya no está en la caja.",57,medidor
Q34529E7981,TD93E7F3525,fuga_calle,"Tiene la semana pasada brotando agua del pavimento en Guerrero, ya se hizo un charco grande.",telefono,normal,2026-08-20 21:55:00,"tiene la semana pasada brotando agua del pavimento en guerrero, ya se hizo un charco grande.",92,fuga_calle
Q763E6C8A24,TF5AB4BC37D,fuga_toma,Me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,portal,alta,2025-02-28 22:17:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
Q46D5DBEDBF,T0E572DDC2C,baja_presion,"Baja presión en Juárez, apenas llena una cubeta en diez minutos.",telefono,normal,2024-11-13 07:39:00,"baja presión en juárez, apenas llena una cubeta en diez minutos.",64,baja_presion
Q669B3D0513,TC9C59FD3C0,fuga_calle,"Hay agua saliendo en la calle Juárez desde desde el lunes, se está tirando toda.",portal,baja,2024-08-23 13:09:00,"hay agua saliendo en la calle juárez desde desde el lunes, se está tirando toda.",80,fuga_calle
Q94381401CB,TF252236170,medidor,"Mi medidor está roto, el cristal quebrado y no se lee.",presencial,baja,2025-12-27 10:57:00,"mi medidor está roto, el cristal quebrado y no se lee.",54,medidor
Q5FA8DA01A9,TCA03B52F53,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",telefono,baja,2025-01-04 12:17:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
Q28B5DCB49D,T013C0F8B57,fuga_calle,"Reporto fuga en la vialidad de Reforma, el agua corre hacia la esquina.",whatsapp,baja,2025-07-27 17:27:00,"reporto fuga en la vialidad de reforma, el agua corre hacia la esquina.",71,fuga_calle
QFC43473C06,T5D1D63651A,fuga_calle,"Tiene la semana pasada brotando agua del pavimento en Zaragoza, ya se hizo un charco grande.",portal,normal,2026-01-12 23:09:00,"tiene la semana pasada brotando agua del pavimento en zaragoza, ya se hizo un charco grande.",92,fuga_calle
QC13295CEB7,TCE4FA87780,fuga_calle,"Reporto fuga en la vialidad de Reforma, el agua corre hacia la esquina.",portal,normal,2025-05-31 16:49:00,"reporto fuga en la vialidad de reforma, el agua corre hacia la esquina.",71,fuga_calle
Q8AC7F04EF5,T27CD292019,baja_presion,"El agua llega con muy poca presión, no sube al tinaco.",telefono,normal,2025-12-11 05:15:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
QEBB370BB3A,TDB77C6E5BA,medidor,El medidor no marca nada aunque sí tengamos agua.,portal,normal,2026-07-02 23:09:00,el medidor no marca nada aunque sí tengamos agua.,49,medidor
QCF4214981F,TE17C7596F7,fuga_calle,"Reporto fuga en la vialidad de Morelos, el agua corre hacia la esquina.",telefono,baja,2024-12-31 22:50:00,"reporto fuga en la vialidad de morelos, el agua corre hacia la esquina.",71,fuga_calle
QBBFA68BAD6,T592EE5AE5A,fuga_calle,"Tiene ayer brotando agua del pavimento en Juárez, ya se hizo un charco grande.",whatsapp,normal,2025-12-02 05:34:00,"tiene ayer brotando agua del pavimento en juárez, ya se hizo un charco grande.",78,fuga_calle
Q49E37F3915,T593C7D2F36,fuga_calle,"Reporto fuga en la vialidad de Reforma, el agua corre hacia la esquina.",portal,normal,2025-09-26 16:57:00,"reporto fuga en la vialidad de reforma, el agua corre hacia la esquina.",71,fuga_calle
QDAB6E45120,TEF3ACC364D,fuga_toma,Me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,portal,alta,2026-02-06 19:43:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
QB9D8E7D642,TC71E645A97,fuga_calle,"Tiene hace tres días brotando agua del pavimento en Guerrero, ya se hizo un charco grande.",whatsapp,normal,2026-02-12 05:54:00,"tiene hace tres días brotando agua del pavimento en guerrero, ya se hizo un charco grande.",90,fuga_calle
Q3092B2A2CF,T9C80DA594D,sin_agua,LLEVAMOS DESDE EL LUNES SIN SERVICIO DE AGUA EN LA PRIVADA.,telefono,normal,2025-03-12 11:28:00,llevamos desde el lunes sin servicio de agua en la privada.,59,sin_agua
Q6253446B45,T49C247A691,drenaje,Se regresa el agua del drenaje hacia mi patio desde el fin de semana.,whatsapp,baja,2026-01-18 16:10:00,se regresa el agua del drenaje hacia mi patio desde el fin de semana.,69,drenaje
QA9B1957143,T0185184B59,sin_agua,Llevamos hace varios días sin servicio de agua en la privada.,presencial,alta,2026-04-03 03:00:00,llevamos hace varios días sin servicio de agua en la privada.,61,sin_agua
Q07D1C9E198,T6F621D315F,calidad_agua,Sale amarillenta y mancha la ropa al lavar.,portal,alta,2025-12-06 04:58:00,sale amarillenta y mancha la ropa al lavar.,43,calidad_agua
Q7C7A92F035,T451A03E5F4,sin_agua,"No llega agua a mi domicilio desde la semana pasada, los vecinos igual.",whatsapp,alta,2024-08-15 00:21:00,"no llega agua a mi domicilio desde la semana pasada, los vecinos igual.",71,sin_agua
Q540B036B03,T26D49D2B10,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,presencial,normal,2025-01-02 16:47:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
Q035B82D561,T3B6195226D,fuga_calle,"REPORTO FUGA EN LA VIALIDAD DE 5 DE MAYO, EL AGUA CORRE HACIA LA ESQUINA.",telefono,normal,2026-06-30 04:22:00,"reporto fuga en la vialidad de 5 de mayo, el agua corre hacia la esquina.",73,fuga_calle
QEC2DD84FAA,T771EC6B537,sin_agua,Tercer día sin agua. Necesitamos saber cuándo se restablece.,portal,normal,2024-08-21 08:58:00,tercer día sin agua. necesitamos saber cuándo se restablece.,60,sin_agua
Q6F8A0FC91E,T5D52776F44,fuga_calle,"Tiene hace tres días brotando agua del pavimento en Morelos, ya se hizo un charco grande.",portal,baja,2024-04-15 13:10:00,"tiene hace tres días brotando agua del pavimento en morelos, ya se hizo un charco grande.",89,fuga_calle
Q460D88E8FC,T2FE3E18EED,sin_agua,Llevamos ayer sin servicio de agua en la privada.,telefono,alta,2025-09-12 07:05:00,llevamos ayer sin servicio de agua en la privada.,49,sin_agua
Q68246D3F93,T2B4ECE5F7A,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,whatsapp,alta,2024-07-04 18:16:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q52356C90B9,T3C23C0A42C,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",presencial,baja,2024-10-16 11:34:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
QAAE9869D92,T6F6C091F32,facturacion,"El recibo trae un consumo que no corresponde, somos pocos en casa.",telefono,normal,2025-07-21 13:49:00,"el recibo trae un consumo que no corresponde, somos pocos en casa.",66,facturacion
QD745CCFE83,T3DBD424B8F,drenaje,Se regresa el agua del drenaje hacia mi patio desde hace dos semanas.,whatsapp,alta,2025-10-15 14:39:00,se regresa el agua del drenaje hacia mi patio desde hace dos semanas.,69,drenaje
Q8711686ABE,T500E1E73A5,drenaje,Se regresa el agua del drenaje hacia mi patio desde hace varios días.,whatsapp,urgente,2024-12-06 13:44:00,se regresa el agua del drenaje hacia mi patio desde hace varios días.,69,drenaje
Q5C7E77AE85,TC71E645A97,calidad_agua,Sale amarillenta y mancha la ropa al lavar.,whatsapp,alta,2026-04-11 12:22:00,sale amarillenta y mancha la ropa al lavar.,43,calidad_agua
Q35C4468108,T80D9A080BE,baja_presion,"  El  agua  llega con muy poca presión, no sube al tinaco.",telefono,alta,2025-05-04 13:26:00,"el agua llega con muy poca presión, no sube al tinaco.",54,baja_presion
QFB831CDD22,T6B61D786E8,medidor,"SE LLEVARON EL MEDIDOR DE MI TOMA, YA NO ESTÁ EN LA CAJA.",whatsapp,baja,2024-06-18 12:32:00,"se llevaron el medidor de mi toma, ya no está en la caja.",57,medidor
Q150549273C,TDEF092A4C5,sin_agua,"No llega agua a mi domicilio desde hace dos semanas, los vecinos igual.",presencial,alta,2025-07-29 19:32:00,"no llega agua a mi domicilio desde hace dos semanas, los vecinos igual.",71,sin_agua
QABEC3DFF02,T518D652731,fuga_toma,Creo que tengo una fuga: cerré todo y el medidor sigue girando.,presencial,alta,2026-04-13 04:50:00,creo que tengo una fuga: cerré todo y el medidor sigue girando.,63,fuga_toma
Q61BBE75D52,T680C591820,facturacion,MI RECIBO LLEGÓ CON UN COBRO MUCHO MÁS ALTO DE LO NORMAL.,presencial,normal,2025-11-15 16:17:00,mi recibo llegó con un cobro mucho más alto de lo normal.,57,facturacion
Q4C4907DC1E,T30E453AB34,atencion,Fui a ventanilla y nadie me supo dar información de mi trámite.,telefono,normal,2024-05-17 14:00:00,fui a ventanilla y nadie me supo dar información de mi trámite.,63,atencion
QF8CF628F0F,T63AE43B763,fuga_toma,La llave de banqueta gotea sin parar desde la semana pasada.,presencial,alta,2026-09-04 11:00:00,la llave de banqueta gotea sin parar desde la semana pasada.,60,fuga_toma
QE4112E1E0F,T99F86EAA03,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",presencial,normal,2024-08-13 10:55:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
Q541130C170,T85C4B9E9BD,fuga_calle,Fuga en la banqueta de Allende. El agua no para y huele mal.,telefono,alta,2025-06-30 21:46:00,fuga en la banqueta de allende. el agua no para y huele mal.,60,fuga_calle
Q521397FE3D,T06E1B5C91E,calidad_agua,"Huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",whatsapp,alta,2025-09-03 21:25:00,"huele a cloro muy fuerte y sabe raro, no nos atrevemos a tomarla.",65,calidad_agua
Q056E52CF97,T62DB418771,fuga_toma,Me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,portal,normal,2024-01-21 00:39:00,me sale agua por la toma de mi domicilio aunque tenga todo cerrado.,67,fuga_toma
Q394C1C9A48,T9AEC04CEE6,fuga_calle,"Hay agua saliendo en la calle Morelos desde desde el lunes, se está tirando toda.",telefono,normal,2024-09-25 15:12:00,"hay agua saliendo en la calle morelos desde desde el lunes, se está tirando toda.",81,fuga_calle
Q2812609E4A,T9EDB41553F,atencion,Reporté hace ayer y todavía no viene nadie a revisar.,portal,alta,2026-07-13 23:30:00,reporté hace ayer y todavía no viene nadie a revisar.,53,atencion
Q95FDDA763F,T02BF3919B7,fuga_calle,Fuga en la banqueta de Allende. El agua no para y huele mal.,telefono,baja,2025-08-19 20:58:00,fuga en la banqueta de allende. el agua no para y huele mal.,60,fuga_calle
